824|2010-12-10|2010145|5303297
825|2010-12-07|2010144|0784205
826|2010-12-05|2010143|0578684
827|2010-12-03|2010142|1943746
828|2010-11-30|2010141|1858583
829|2010-11-28|2010140|2663309
830|2010-11-26|2010139|0987265
831|2010-11-23|2010138|9627688
832|2010-11-21|2010137|7777077
833|2010-11-19|2010136|1334731
834|2010-11-16|2010135|1900841
835|2010-11-14|2010134|6799436
836|2010-11-12|2010133|9894468
837|2010-11-09|2010132|7658338
838|2010-11-07|2010131|2760212
839|2010-11-05|2010130|6674521
840|2010-11-02|2010129|3148998
841|2010-10-31|2010128|9740611
842|2010-10-29|2010127|6482574
843|2010-10-26|2010126|3966024
844|2010-10-24|2010125|5822146
845|2010-10-22|2010124|9977030
846|2010-10-19|2010123|3869697
847|2010-10-17|2010122|0277834
848|2010-10-15|2010121|4130735
849|2010-10-12|2010120|2196752
850|2010-10-10|2010119|5152657
851|2010-10-08|2010118|3653804
852|2010-10-05|2010117|4539197
853|2010-10-03|2010116|9370430
854|2010-10-01|2010115|2087393
855|2010-09-28|2010114|9663554
856|2010-09-26|2010113|5737699
857|2010-09-24|2010112|1844952
858|2010-09-21|2010111|7046077
859|2010-09-19|2010110|5442404
860|2010-09-17|2010109|5320770
861|2010-09-14|2010108|6465490
862|2010-09-12|2010107|2594448
863|2010-09-10|2010106|9382194
864|2010-09-07|2010105|7760999
865|2010-09-05|2010104|5531979
866|2010-09-03|2010103|0729603
867|2010-08-31|2010102|7540662
868|2010-08-29|2010101|3759188
869|2010-08-27|2010100|5566740
870|2010-08-24|2010099|2777928
871|2010-08-22|2010098|5667579
872|2010-08-20|2010097|3490671
873|2010-08-17|2010096|5068864
874|2010-08-15|2010095|8387858
875|2010-08-13|2010094|5564613
876|2010-08-10|2010093|4616363
877|2010-08-08|2010092|1199102
878|2010-08-06|2010091|6726002
879|2010-08-03|2010090|5618466
880|2010-08-01|2010089|9188631
881|2010-07-30|2010088|4434725
882|2010-07-27|2010087|0655881
883|2010-07-25|2010086|5457874
884|2010-07-23|2010085|7914070
885|2010-07-20|2010084|8016532
886|2010-07-18|2010083|6040330
887|2010-07-16|2010082|5726316
888|2010-07-13|2010081|0176231
889|2010-07-11|2010080|1111571
890|2010-07-09|2010079|3924256
891|2010-07-06|2010078|1781189
892|2010-07-04|2010077|3344380
893|2010-07-02|2010076|8032293
894|2010-06-29|2010075|8622330
895|2010-06-27|2010074|3823427
896|2010-06-25|2010073|6521734
897|2010-06-22|2010072|3165381
898|2010-06-20|2010071|4841605
899|2010-06-18|2010070|9584115
900|2010-06-15|2010069|1514109
901|2010-06-13|2010068|9077195
902|2010-06-11|2010067|8017422
903|2010-06-08|2010066|8990936
904|2010-06-06|2010065|5509893
905|2010-06-04|2010064|0075220
906|2010-06-01|2010063|5885406
907|2010-05-30|2010062|4922607
908|2010-05-28|2010061|6540724
909|2010-05-25|2010060|0653189
910|2010-05-23|2010059|8415736
911|2010-05-21|2010058|8086719
912|2010-05-18|2010057|1574143
913|2010-05-16|2010056|8195394
914|2010-05-14|2010055|3461229
915|2010-05-11|2010054|4036516
916|2010-05-09|2010053|9507253
917|2010-05-07|2010052|8039222
918|2010-05-04|2010051|7547895
919|2010-05-02|2010050|6387823
920|2010-04-30|2010049|5464837
921|2010-04-27|2010048|6774646
922|2010-04-25|2010047|0316655
923|2010-04-23|2010046|4131240
924|2010-04-20|2010045|8720013
925|2010-04-18|2010044|1425666
926|2010-04-16|2010043|6822665
927|2010-04-13|2010042|8321949
928|2010-04-11|2010041|6677306
929|2010-04-09|2010040|8594104
930|2010-04-06|2010039|3108780
931|2010-04-04|2010038|8718127
932|2010-04-02|2010037|4967347
933|2010-03-30|2010036|3793744
934|2010-03-28|2010035|9895769
935|2010-03-26|2010034|3381403
936|2010-03-23|2010033|9155020
937|2010-03-21|2010032|9287727
938|2010-03-19|2010031|4850928
939|2010-03-16|2010030|7695890
940|2010-03-14|2010029|7668383
941|2010-03-12|2010028|5170699
942|2010-03-09|2010027|0947238
943|2010-03-07|2010026|6588106
944|2010-03-05|2010025|4442065
945|2010-03-02|2010024|9667958
946|2010-02-28|2010023|4483743
947|2010-02-26|2010022|9805794
948|2010-02-23|2010021|9542244
949|2010-02-21|2010020|9608088
950|2010-02-12|2010019|7779269
951|2010-02-09|2010018|0062625
952|2010-02-07|2010017|9132268
953|2010-02-05|2010016|6669517
954|2010-02-02|2010015|2522139
955|2010-01-31|2010014|2509106
956|2010-01-29|2010013|9557720
957|2010-01-26|2010012|5161335
958|2010-01-24|2010011|8872195
959|2010-01-22|2010010|3305688
960|2010-01-19|2010009|6149702
961|2010-01-17|2010008|5285391
962|2010-01-15|2010007|7058347
963|2010-01-12|2010006|1643990
964|2010-01-10|2010005|3501158
965|2010-01-08|2010004|4060910
966|2010-01-05|2010003|1456780
967|2010-01-03|2010002|3985504
968|2010-01-01|2010001|2901444
969|2009-12-29|2009153|4352365
970|2009-12-27|2009152|0084402
971|2009-12-25|2009151|6251642
972|2009-12-22|2009150|2845562
973|2009-12-20|2009149|1444551
974|2009-12-18|2009148|2372626
975|2009-12-15|2009147|3029981
976|2009-12-13|2009146|0780490
977|2009-12-11|2009145|9603118
978|2009-12-08|2009144|8797186
979|2009-12-06|2009143|4047370
980|2009-12-04|2009142|2750497
981|2009-12-01|2009141|0889697
982|2009-11-29|2009140|3738143
983|2009-11-27|2009139|8363990
984|2009-11-24|2009138|6557844
985|2009-11-22|2009137|5112802
986|2009-11-20|2009136|1160059
987|2009-11-17|2009135|9846890
988|2009-11-15|2009134|7448768
989|2009-11-13|2009133|5442747
990|2009-11-10|2009132|9255259
991|2009-11-08|2009131|5850178
992|2009-11-06|2009130|2752683
993|2009-11-03|2009129|5074461
994|2009-11-01|2009128|2441017
995|2009-10-30|2009127|7211588
996|2009-10-27|2009126|3915341
997|2009-10-25|2009125|8091422
998|2009-10-23|2009124|9872934
999|2009-10-20|2009123|8719680
1000|2009-10-18|2009122|6530576
1001|2009-10-16|2009121|5547571
1002|2009-10-13|2009120|3563279
1003|2009-10-11|2009119|6880959
1004|2009-10-09|2009118|2102947
1005|2009-10-06|2009117|2433243
1006|2009-10-04|2009116|5331960
1007|2009-10-02|2009115|0863365
1008|2009-09-29|2009114|5979684
1009|2009-09-27|2009113|8019841
1010|2009-09-25|2009112|2832432
1011|2009-09-22|2009111|0794273
1012|2009-09-20|2009110|4784320
1013|2009-09-18|2009109|4314064
1014|2009-09-15|2009108|8409878
1015|2009-09-13|2009107|7042721
1016|2009-09-11|2009106|4686389
1017|2009-09-08|2009105|9043796
1018|2009-09-06|2009104|8458494
1019|2009-09-04|2009103|9649953
1020|2009-09-01|2009102|7131520
1021|2009-08-30|2009101|2125592
1022|2009-08-28|2009100|7229401
1023|2009-08-25|2009099|7700063
1024|2009-08-23|2009098|1672567
1025|2009-08-21|2009097|1483986
1026|2009-08-18|2009096|6412285
1027|2009-08-16|2009095|3313972
1028|2009-08-14|2009094|7220560
1029|2009-08-11|2009093|4662703
1030|2009-08-09|2009092|8603495
1031|2009-08-07|2009091|0824655
1032|2009-08-04|2009090|7675172
1033|2009-08-02|2009089|0942521
1034|2009-07-31|2009088|0361963
1035|2009-07-28|2009087|3671226
1036|2009-07-26|2009086|9310273
1037|2009-07-24|2009085|4798770
1038|2009-07-21|2009084|5451666
1039|2009-07-19|2009083|4145845
1040|2009-07-17|2009082|9445913
1041|2009-07-14|2009081|5496358
1042|2009-07-12|2009080|4510080
1043|2009-07-10|2009079|3940659
1044|2009-07-07|2009078|8933008
1045|2009-07-05|2009077|5655147
1046|2009-07-03|2009076|2373100
1047|2009-06-30|2009075|3906535
1048|2009-06-28|2009074|6907824
1049|2009-06-26|2009073|0998860
1050|2009-06-23|2009072|7669944
1051|2009-06-21|2009071|2697304
1052|2009-06-19|2009070|7972588
1053|2009-06-16|2009069|7621543
1054|2009-06-14|2009068|4120110
1055|2009-06-12|2009067|7869445
1056|2009-06-09|2009066|4627921
1057|2009-06-07|2009065|6677111
1058|2009-06-05|2009064|5736451
1059|2009-06-02|2009063|6813665
1060|2009-05-31|2009062|2814928
1061|2009-05-29|2009061|3367552
1062|2009-05-26|2009060|4727851
1063|2009-05-24|2009059|2153250
1064|2009-05-22|2009058|9361248
1065|2009-05-19|2009057|8699063
1066|2009-05-17|2009056|1856597
1067|2009-05-15|2009055|9168912
1068|2009-05-12|2009054|6725312
1069|2009-05-10|2009053|2189400
1070|2009-05-08|2009052|1724533
1071|2009-05-05|2009051|5310049
1072|2009-05-03|2009050|2282028
1073|2009-05-01|2009049|4350650
1074|2009-04-28|2009048|8123558
1075|2009-04-26|2009047|3511587
1076|2009-04-24|2009046|3701445
1077|2009-04-21|2009045|8740131
1078|2009-04-19|2009044|8850497
1079|2009-04-17|2009043|3872497
1080|2009-04-14|2009042|3970506
1081|2009-04-12|2009041|1738266
1082|2009-04-10|2009040|1027575
1083|2009-04-07|2009039|4194229
1084|2009-04-05|2009038|9681926
1085|2009-04-03|2009037|6894763
1086|2009-03-31|2009036|5186906
1087|2009-03-29|2009035|3574856
1088|2009-03-27|2009034|4175069
1089|2009-03-24|2009033|7324312
1090|2009-03-22|2009032|5559933
1091|2009-03-20|2009031|3629973
1092|2009-03-17|2009030|6628944
1093|2009-03-15|2009029|2326983
1094|2009-03-13|2009028|0338197
1095|2009-03-10|2009027|9487751
1096|2009-03-08|2009026|3902888
1097|2009-03-06|2009025|5113890
1098|2009-03-03|2009024|9824996
1099|2009-03-01|2009023|2196132
1100|2009-02-27|2009022|3377197
1101|2009-02-24|2009021|7401691
1102|2009-02-22|2009020|2228876
1103|2009-02-20|2009019|1190536
1104|2009-02-17|2009018|2263213
1105|2009-02-15|2009017|4622344
1106|2009-02-13|2009016|1678226
1107|2009-02-10|2009015|6667288
1108|2009-02-08|2009014|7295986
1109|2009-02-06|2009013|6373955
1110|2009-02-03|2009012|2766290
1111|2009-02-01|2009011|4149889
1112|2009-01-23|2009010|0325281
1113|2009-01-20|2009009|8939382
1114|2009-01-18|2009008|8661346
1115|2009-01-16|2009007|0648791
1116|2009-01-13|2009006|3612537
1117|2009-01-11|2009005|6861777
1118|2009-01-09|2009004|3221815
1119|2009-01-06|2009003|4215910
1120|2009-01-04|2009002|4885740
1121|2009-01-02|2009001|2910374
1122|2008-12-30|2008154|2524807
1123|2008-12-28|2008153|8210463
1124|2008-12-26|2008152|6394565
1125|2008-12-23|2008151|5666341
1126|2008-12-21|2008150|9670761
1127|2008-12-19|2008149|4260113
1128|2008-12-16|2008148|3163314
1129|2008-12-14|2008147|4175605
1130|2008-12-12|2008146|1207190
1131|2008-12-09|2008145|4335634
1132|2008-12-07|2008144|2048825
1133|2008-12-05|2008143|6381192
1134|2008-12-02|2008142|4397372
1135|2008-11-30|2008141|9152575
1136|2008-11-28|2008140|9351018
1137|2008-11-25|2008139|9766373
1138|2008-11-23|2008138|7315846
1139|2008-11-21|2008137|4038961
1140|2008-11-18|2008136|1401952
1141|2008-11-16|2008135|8508193
1142|2008-11-14|2008134|3540797
1143|2008-11-11|2008133|9186598
1144|2008-11-09|2008132|2498275
1145|2008-11-07|2008131|7157637
1146|2008-11-04|2008130|2889703
1147|2008-11-02|2008129|2006867
1148|2008-10-31|2008128|5724208
1149|2008-10-28|2008127|9040010
1150|2008-10-26|2008126|2244933
1151|2008-10-24|2008125|9239418
1152|2008-10-21|2008124|2737024
1153|2008-10-19|2008123|8260940
1154|2008-10-17|2008122|4997007
1155|2008-10-14|2008121|6618417
1156|2008-10-12|2008120|1165055
1157|2008-10-10|2008119|2236411
1158|2008-10-07|2008118|6544968
1159|2008-10-05|2008117|8323854
1160|2008-10-03|2008116|7549377
1161|2008-09-30|2008115|8971549
1162|2008-09-28|2008114|9918755
1163|2008-09-26|2008113|7814887
1164|2008-09-23|2008112|8335609
1165|2008-09-21|2008111|7159779
1166|2008-09-19|2008110|2933178
1167|2008-09-16|2008109|3159945
1168|2008-09-14|2008108|1397887
1169|2008-09-12|2008107|5733249
1170|2008-09-09|2008106|1727974
1171|2008-09-07|2008105|3512254
1172|2008-09-05|2008104|1981000
1173|2008-09-02|2008103|3145105
1174|2008-08-31|2008102|1333537
1175|2008-08-29|2008101|0834025
1176|2008-08-26|2008100|2331974
1177|2008-08-24|2008099|5055616
1178|2008-08-22|2008098|8902892
1179|2008-08-19|2008097|7759248
1180|2008-08-17|2008096|2994967
1181|2008-08-15|2008095|2802288
1182|2008-08-12|2008094|6604344
1183|2008-08-10|2008093|2906901
1184|2008-08-08|2008092|9695105
1185|2008-08-05|2008091|3697025
1186|2008-08-03|2008090|7659168
1187|2008-08-01|2008089|3479227
1188|2008-07-29|2008088|8131985
1189|2008-07-27|2008087|1682569
1190|2008-07-25|2008086|4462131
1191|2008-07-22|2008085|9917414
1192|2008-07-20|2008084|4896895
1193|2008-07-18|2008083|5214577
1194|2008-07-15|2008082|7132824
1195|2008-07-13|2008081|4570115
1196|2008-07-11|2008080|9479225
1197|2008-07-08|2008079|7263587
1198|2008-07-06|2008078|4269006
1199|2008-07-04|2008077|3983698
1200|2008-07-01|2008076|7965849
1201|2008-06-29|2008075|5462577
1202|2008-06-27|2008074|9465522
1203|2008-06-24|2008073|7523384
1204|2008-06-22|2008072|7111741
1205|2008-06-20|2008071|0024980
1206|2008-06-17|2008070|2060035
1207|2008-06-15|2008069|4238691
1208|2008-06-13|2008068|0143896
1209|2008-06-10|2008067|7340327
1210|2008-06-08|2008066|1241824
1211|2008-06-06|2008065|7580939
1212|2008-06-03|2008064|8030089
1213|2008-06-01|2008063|0093759
1214|2008-05-30|2008062|6552022
1215|2008-05-27|2008061|9000818
1216|2008-05-25|2008060|1568492
1217|2008-05-23|2008059|2107697
1218|2008-05-20|2008058|5469545
1219|2008-05-18|2008057|3597716
1220|2008-05-16|2008056|4130418
1221|2008-05-13|2008055|3526361
1222|2008-05-11|2008054|9675032
1223|2008-05-09|2008053|8517072
1224|2008-05-06|2008052|9619667
1225|2008-05-04|2008051|8695650
1226|2008-05-02|2008050|7146669
1227|2008-04-29|2008049|6278556
1228|2008-04-27|2008048|4641383
1229|2008-04-25|2008047|8984908
1230|2008-04-22|2008046|2160870
1231|2008-04-20|2008045|1809552
1232|2008-04-18|2008044|9651853
1233|2008-04-15|2008043|7985209
1234|2008-04-13|2008042|7381110
1235|2008-04-11|2008041|6054195
1236|2008-04-08|2008040|5905825
1237|2008-04-06|2008039|8823200
1238|2008-04-04|2008038|3932886
1239|2008-04-01|2008037|5099236
1240|2008-03-30|2008036|3709542
1241|2008-03-28|2008035|6890338
1242|2008-03-25|2008034|9152669
1243|2008-03-23|2008033|3853017
1244|2008-03-21|2008032|2253527
1245|2008-03-18|2008031|0741421
1246|2008-03-16|2008030|3890436
1247|2008-03-14|2008029|3798656
1248|2008-03-11|2008028|3326631
1249|2008-03-09|2008027|2041310
1250|2008-03-07|2008026|8339027
1251|2008-03-04|2008025|3760239
1252|2008-03-02|2008024|1172472
1253|2008-02-29|2008023|9188001
1254|2008-02-26|2008022|6961140
1255|2008-02-24|2008021|6487231
1256|2008-02-22|2008020|3812501
1257|2008-02-19|2008019|9609125
1258|2008-02-17|2008018|9283669
1259|2008-02-15|2008017|4305915
1260|2008-02-05|2008016|8454823
1261|2008-02-03|2008015|6371840
1262|2008-02-01|2008014|4313879
1263|2008-01-29|2008013|8763666
1264|2008-01-27|2008012|8989539
1265|2008-01-25|2008011|8769842
1266|2008-01-22|2008010|0605795
1267|2008-01-20|2008009|0502504
1268|2008-01-18|2008008|7929912
1269|2008-01-15|2008007|6682969
1270|2008-01-13|2008006|2564639
1271|2008-01-11|2008005|7110673
1272|2008-01-08|2008004|4851117
1273|2008-01-06|2008003|4048324
1274|2008-01-04|2008002|5357813
1275|2008-01-01|2008001|1958368
1276|2007-12-30|2007153|4357918
1277|2007-12-28|2007152|7438018
1278|2007-12-25|2007151|4125242
1279|2007-12-23|2007150|1417411
1280|2007-12-21|2007149|0439968
1281|2007-12-18|2007148|2146330
1282|2007-12-16|2007147|2200070
1283|2007-12-14|2007146|7053731
1284|2007-12-11|2007145|9672498
1285|2007-12-09|2007144|4158134
1286|2007-12-07|2007143|0531273
1287|2007-12-04|2007142|6040669
1288|2007-12-02|2007141|8502059
1289|2007-11-30|2007140|9415897
1290|2007-11-27|2007139|8488446
1291|2007-11-25|2007138|4942719
1292|2007-11-23|2007137|4021056
1293|2007-11-20|2007136|5820883
1294|2007-11-18|2007135|9652870
1295|2007-11-16|2007134|6998851
1296|2007-11-13|2007133|9652073
1297|2007-11-11|2007132|1572640
1298|2007-11-09|2007131|7735639
1299|2007-11-06|2007130|5439491
1300|2007-11-04|2007129|7778846
1301|2007-11-02|2007128|6747951
1302|2007-10-30|2007127|6849408
1303|2007-10-28|2007126|1757887
1304|2007-10-26|2007125|4403380
1305|2007-10-23|2007124|5781524
1306|2007-10-21|2007123|5146012
1307|2007-10-19|2007122|3341747
1308|2007-10-16|2007121|7725860
1309|2007-10-14|2007120|1436917
1310|2007-10-12|2007119|9899403
1311|2007-10-09|2007118|6576768
1312|2007-10-07|2007117|2111564
1313|2007-10-05|2007116|4111991
1314|2007-10-02|2007115|0028252
1315|2007-09-30|2007114|9298612
1316|2007-09-28|2007113|7581833
1317|2007-09-25|2007112|8518940
1318|2007-09-23|2007111|2901166
1319|2007-09-21|2007110|6719347
1320|2007-09-18|2007109|9402995
1321|2007-09-16|2007108|4728534
1322|2007-09-14|2007107|3977590
1323|2007-09-11|2007106|5198813
1324|2007-09-09|2007105|8768114
1325|2007-09-07|2007104|3880043
1326|2007-09-04|2007103|9453725
1327|2007-09-02|2007102|6090071
1328|2007-08-31|2007101|2885567
1329|2007-08-28|2007100|4410257
1330|2007-08-26|2007099|8486979
1331|2007-08-24|2007098|3954709
1332|2007-08-21|2007097|4729986
1333|2007-08-19|2007096|6946046
1334|2007-08-17|2007095|6958060
1335|2007-08-14|2007094|4652168
1336|2007-08-12|2007093|6301497
1337|2007-08-10|2007092|9104826
1338|2007-08-07|2007091|4157107
1339|2007-08-05|2007090|7921103
1340|2007-08-03|2007089|0525549
1341|2007-07-31|2007088|7098493
1342|2007-07-29|2007087|0352611
1343|2007-07-27|2007086|1705431
1344|2007-07-24|2007085|1216775
1345|2007-07-22|2007084|3043786
1346|2007-07-20|2007083|5090414
1347|2007-07-17|2007082|1690003
1348|2007-07-15|2007081|8002365
1349|2007-07-13|2007080|5587026
1350|2007-07-10|2007079|5468469
1351|2007-07-08|2007078|5383352
1352|2007-07-06|2007077|6960313
1353|2007-07-03|2007076|8546989
1354|2007-07-01|2007075|4620954
1355|2007-06-29|2007074|1836673
1356|2007-06-26|2007073|1763270
1357|2007-06-24|2007072|0760427
1358|2007-06-22|2007071|8832356
1359|2007-06-19|2007070|2857890
1360|2007-06-17|2007069|8609269
1361|2007-06-15|2007068|6847073
1362|2007-06-12|2007067|6280335
1363|2007-06-10|2007066|7507379
1364|2007-06-08|2007065|4191917
1365|2007-06-05|2007064|4273983
1366|2007-06-03|2007063|1494420
1367|2007-06-01|2007062|8760023
1368|2007-05-29|2007061|1201933
1369|2007-05-27|2007060|8983300
1370|2007-05-25|2007059|4207319
1371|2007-05-22|2007058|5519837
1372|2007-05-20|2007057|5138207
1373|2007-05-18|2007056|2081582
1374|2007-05-15|2007055|6835953
1375|2007-05-13|2007054|1543217
1376|2007-05-11|2007053|1687299
1377|2007-05-08|2007052|4507804
1378|2007-05-06|2007051|4353140
1379|2007-05-04|2007050|8416960
1380|2007-05-01|2007049|2477554
1381|2007-04-29|2007048|9394519
1382|2007-04-27|2007047|2412160
1383|2007-04-24|2007046|2099960
1384|2007-04-22|2007045|7830914
1385|2007-04-20|2007044|8576258
1386|2007-04-17|2007043|8194957
1387|2007-04-15|2007042|0097342
1388|2007-04-13|2007041|9827272
1389|2007-04-10|2007040|2255396
1390|2007-04-08|2007039|1626473
1391|2007-04-06|2007038|3111383
1392|2007-04-03|2007037|4235744
1393|2007-04-01|2007036|7565317
1394|2007-03-30|2007035|8885116
1395|2007-03-27|2007034|2424198
1396|2007-03-25|2007033|4752288
1397|2007-03-23|2007032|3121299
1398|2007-03-20|2007031|9616352
1399|2007-03-18|2007030|5811302
1400|2007-03-16|2007029|9140200
1401|2007-03-13|2007028|1767503
1402|2007-03-11|2007027|2005796
1403|2007-03-09|2007026|0497452
1404|2007-03-06|2007025|6130000
1405|2007-03-04|2007024|9398546
1406|2007-03-02|2007023|5862354
1407|2007-02-27|2007022|6110396
1408|2007-02-25|2007021|0346756
1409|2007-02-16|2007020|3670925
1410|2007-02-13|2007019|1286278
1411|2007-02-11|2007018|0991845
1412|2007-02-09|2007017|9085478
1413|2007-02-06|2007016|2504557
1414|2007-02-04|2007015|3179585
1415|2007-02-02|2007014|3415314
1416|2007-01-30|2007013|0866008
1417|2007-01-28|2007012|5263461
1418|2007-01-26|2007011|3923193
1419|2007-01-23|2007010|1609877
1420|2007-01-21|2007009|5387208
1421|2007-01-19|2007008|2166735
1422|2007-01-16|2007007|5189694
1423|2007-01-14|2007006|0353610
1424|2007-01-12|2007005|4640204
1425|2007-01-09|2007004|6431997
1426|2007-01-07|2007003|5758687
1427|2007-01-05|2007002|8335882
1428|2007-01-02|2007001|3955536
1429|2006-12-31|2006154|1742960
1430|2006-12-29|2006153|5970784
1431|2006-12-26|2006152|1179819
1432|2006-12-24|2006151|0463162
1433|2006-12-22|2006150|9866509
1434|2006-12-19|2006149|4039852
1435|2006-12-17|2006148|0922748
1436|2006-12-15|2006147|1857554
1437|2006-12-12|2006146|1915779
1438|2006-12-10|2006145|4864697
1439|2006-12-08|2006144|8896880
1440|2006-12-05|2006143|2534325
1441|2006-12-03|2006142|2392384
1442|2006-12-01|2006141|1532020
1443|2006-11-28|2006140|6899049
1444|2006-11-26|2006139|3399213
1445|2006-11-24|2006138|4272164
1446|2006-11-21|2006137|0387721
1447|2006-11-19|2006136|4814345
1448|2006-11-17|2006135|8941145
1449|2006-11-14|2006134|7994623
1450|2006-11-12|2006133|1343306
1451|2006-11-10|2006132|6017220
1452|2006-11-07|2006131|5184490
1453|2006-11-05|2006130|7867762
1454|2006-11-03|2006129|1866221
1455|2006-10-31|2006128|2141389
1456|2006-10-29|2006127|3789919
1457|2006-10-27|2006126|6241628
1458|2006-10-24|2006125|2361447
1459|2006-10-22|2006124|5381315
1460|2006-10-20|2006123|3770436
1461|2006-10-17|2006122|5408706
1462|2006-10-15|2006121|9409210
1463|2006-10-13|2006120|1836978
1464|2006-10-10|2006119|2193238
1465|2006-10-08|2006118|9863383
1466|2006-10-06|2006117|5134928
1467|2006-10-03|2006116|9329286
1468|2006-10-01|2006115|3842789
1469|2006-09-29|2006114|6402154
1470|2006-09-26|2006113|2599212
1471|2006-09-24|2006112|8124454
1472|2006-09-22|2006111|9311010
1473|2006-09-19|2006110|1291326
1474|2006-09-17|2006109|5741826
1475|2006-09-15|2006108|7018318
1476|2006-09-12|2006107|1107488
1477|2006-09-10|2006106|4532574
1478|2006-09-08|2006105|5748384
1479|2006-09-05|2006104|9572088
1480|2006-09-03|2006103|2794873
1481|2006-09-01|2006102|9726634
1482|2006-08-29|2006101|3239677
1483|2006-08-27|2006100|1715004
1484|2006-08-25|2006099|8439268
1485|2006-08-22|2006098|8870351
1486|2006-08-20|2006097|8543944
1487|2006-08-18|2006096|0613334
1488|2006-08-15|2006095|6168834
1489|2006-08-13|2006094|0758493
1490|2006-08-11|2006093|8441199
1491|2006-08-08|2006092|7748129
1492|2006-08-06|2006091|7312142
1493|2006-08-04|2006090|2446535
1494|2006-08-01|2006089|9050133
1495|2006-07-30|2006088|2120516
1496|2006-07-28|2006087|6452859
1497|2006-07-25|2006086|1795042
1498|2006-07-23|2006085|1933979
1499|2006-07-21|2006084|7950867
1500|2006-07-18|2006083|4047068
1501|2006-07-16|2006082|4575456
1502|2006-07-14|2006081|0121214
1503|2006-07-11|2006080|1098425
1504|2006-07-09|2006079|3412621
1505|2006-07-07|2006078|4830615
1506|2006-07-04|2006077|4651651
1507|2006-07-02|2006076|2309867
1508|2006-06-30|2006075|2343900
1509|2006-06-27|2006074|1140069
1510|2006-06-25|2006073|4315005
1511|2006-06-23|2006072|3844490
1512|2006-06-20|2006071|0868180
1513|2006-06-18|2006070|2470111
1514|2006-06-16|2006069|1058463
1515|2006-06-13|2006068|2450183
1516|2006-06-11|2006067|9630549
1517|2006-06-09|2006066|3279910
1518|2006-06-06|2006065|3687465
1519|2006-06-04|2006064|7922260
1520|2006-06-02|2006063|3122633
1521|2006-05-30|2006062|0213451
1522|2006-05-28|2006061|3139794
1523|2006-05-26|2006060|9118891
1524|2006-05-23|2006059|0575295
1525|2006-05-21|2006058|8236241
1526|2006-05-19|2006057|4729067
1527|2006-05-16|2006056|5933882
1528|2006-05-14|2006055|2221711
1529|2006-05-12|2006054|7656885
1530|2006-05-09|2006053|0656886
1531|2006-05-07|2006052|5250807
1532|2006-05-05|2006051|6974865
1533|2006-05-02|2006050|4538133
1534|2006-04-30|2006049|9760536
1535|2006-04-28|2006048|4376039
1536|2006-04-25|2006047|9646174
1537|2006-04-23|2006046|1074525
1538|2006-04-21|2006045|8510165
1539|2006-04-18|2006044|2739033
1540|2006-04-16|2006043|8123952
1541|2006-04-14|2006042|9184870
1542|2006-04-11|2006041|6397954
1543|2006-04-09|2006040|5618073
1544|2006-04-07|2006039|1618923
1545|2006-04-04|2006038|1366870
1546|2006-04-02|2006037|1676243
1547|2006-03-31|2006036|7445175
1548|2006-03-28|2006035|1501393
1549|2006-03-26|2006034|0133275
1550|2006-03-24|2006033|5828646
1551|2006-03-21|2006032|7326881
1552|2006-03-19|2006031|6705330
1553|2006-03-17|2006030|8805814
1554|2006-03-14|2006029|0667289
1555|2006-03-12|2006028|0448531
1556|2006-03-10|2006027|2188277
1557|2006-03-07|2006026|8157660
1558|2006-03-05|2006025|0331974
1559|2006-03-03|2006024|9062290
1560|2006-02-28|2006023|9906876
1561|2006-02-26|2006022|2523607
1562|2006-02-24|2006021|3500714
1563|2006-02-21|2006020|3024129
1564|2006-02-19|2006019|0067992
1565|2006-02-17|2006018|4693354
1566|2006-02-14|2006017|3878969
1567|2006-02-12|2006016|9882057
1568|2006-02-10|2006015|2182586
1569|2006-02-07|2006014|7047683
1570|2006-02-05|2006013|2306600
1571|2006-01-27|2006012|2493760
1572|2006-01-24|2006011|2194002
1573|2006-01-22|2006010|1360502
1574|2006-01-20|2006009|2810240
1575|2006-01-17|2006008|0762391
1576|2006-01-15|2006007|7219866
1577|2006-01-13|2006006|2578227
1578|2006-01-10|2006005|5635758
1579|2006-01-08|2006004|8158118
1580|2006-01-06|2006003|4535762
1581|2006-01-03|2006002|6725814
1582|2006-01-01|2006001|6659052
1583|2005-12-30|2005153|1927946
1584|2005-12-27|2005152|0949883
1585|2005-12-25|2005151|7585108
1586|2005-12-23|2005150|9681362
1587|2005-12-20|2005149|4877528
1588|2005-12-18|2005148|3081531
1589|2005-12-16|2005147|9111696
1590|2005-12-13|2005146|8799796
1591|2005-12-11|2005145|5063968
1592|2005-12-09|2005144|8996438
1593|2005-12-06|2005143|9707717
1594|2005-12-04|2005142|0187027
1595|2005-12-02|2005141|0178787
1596|2005-11-29|2005140|0498552
1597|2005-11-27|2005139|9214195
1598|2005-11-25|2005138|5228722
1599|2005-11-22|2005137|9026871
1600|2005-11-20|2005136|2925817
1601|2005-11-18|2005135|8149818
1602|2005-11-15|2005134|5057171
1603|2005-11-13|2005133|3013957
1604|2005-11-11|2005132|1161725
1605|2005-11-08|2005131|2141389
1606|2005-11-06|2005130|5850252
1607|2005-11-04|2005129|8887021
1608|2005-11-01|2005128|7092496
1609|2005-10-30|2005127|8636372
1610|2005-10-28|2005126|4041365
